190095,Abbevillecity_AL,31.5664,-85.2513
190100,Adamsvillecity_AL,33.5904,-86.9492
190110,Addisontown_AL,34.2,-87.1779
190113,Akrontown_AL,32.8764,-87.741
190116,Alabastercity_AL,33.2312,-86.8238
190130,Albertvillecity_AL,34.2654,-86.2113
190138,AlexanderCitycity_AL,32.9332,-85.936
190145,AlexandriaCDP_AL,33.7661,-85.8844
190148,Alicevillecity_AL,33.1263,-88.1544
190151,Allgoodtown_AL,33.9042,-86.5164
190155,Altoonatown_AL,34.0293,-86.3207
190160,Andalusiacity_AL,31.3093,-86.4795
190167,Andersontown_AL,34.92,-87.2704
190170,Annistoncity_AL,33.663,-85.8267
190188,Arabcity_AL,34.3279,-86.4986
190194,Ardmoretown_AL,34.9871,-86.8432
190197,Argotown_AL,33.7002,-86.5124
190205,Aritontown_AL,31.5982,-85.7188
190208,Arleytown_AL,34.0815,-87.2108
190211,Ashfordcity_AL,31.184,-85.2353
190214,Ashlandcity_AL,33.2722,-85.8369
190218,Ashvilletown_AL,33.8437,-86.2663
190222,Athenscity_AL,34.7896,-86.9694
190236,Atmorecity_AL,31.0232,-87.4921
190241,Attallacity_AL,34.0098,-86.0984
190247,Auburncity_AL,32.5977,-85.4808
190262,Autaugavilletown_AL,32.4324,-86.6534
190265,Avontown_AL,31.1894,-85.2792
190268,Babbietown_AL,31.3005,-86.3193
190271,Baileytontown_AL,34.2671,-86.603
190274,Bankstown_AL,31.8135,-85.8403
190277,BayMinettecity_AL,30.8834,-87.7772
190284,BayouLaBatrecity_AL,30.4033,-88.2481
190288,BearCreektown_AL,34.2724,-87.7034
190292,Beatricetown_AL,31.7332,-87.2068
190295,Beavertontown_AL,33.9328,-88.0204
190298,Belktown_AL,33.6459,-87.9309
190301,Bentontown_AL,32.3062,-86.8176
190304,Berrytown_AL,33.6578,-87.6061
190307,Bessemercity_AL,33.3913,-86.9566
190329,Billingsleytown_AL,32.6604,-86.7112
190332,Birminghamcity_AL,33.5248,-86.8127
190433,Blacktown_AL,31.0111,-85.7444
190436,Blountsvilletown_AL,34.0819,-86.5888
190440,BlueMountaintown_AL,33.6886,-85.8376
190445,BlueRidgeCDP_AL,32.4867,-86.1908
190448,BlueSpringstown_AL,31.6643,-85.4959
190451,Boazcity_AL,34.2028,-86.1605
190459,Boligeetown_AL,32.7638,-88.026
190462,BonAirtown_AL,33.2638,-86.3337
190466,Branchvilletown_AL,33.648,-86.4369
